code_postal,code_insee,nom_commune
02380,02236,Crécy-au-Mont
02160,02235,Craonnelle
02160,02234,Craonne
02130,02233,Cramaille
02600,02232,Coyolles
02270,02231,Couvron-et-Aumencourt
02220,02230,Couvrelles
02820,02229,Courtrizy-et-Fussigny
02130,02227,Courmont
02810,02225,Courchamps
02850,02228,Courtemont-Varennes
02200,02226,Courmelles
02330,02223,Courboin
02220,02224,Courcelles-sur-Vesle
02800,02222,Courbes
02310,02221,Coupru
02130,02220,Coulonges-Cohan
02380,02219,Coucy-la-Ville
02840,02218,Coucy-lès-Eppes
02380,02217,Coucy-le-Château-Auffrique
02680,02214,Contescourt
02600,02216,Corcy
02820,02215,Corbeny
02330,02213,Connigis
02700,02212,Condren
02190,02211,Condé-sur-Suippe
02160,02208,Concevreux
02330,02209,Condé-en-Brie
02370,02210,Condé-sur-Aisne
02120,02206,Colonfay
02300,02207,Commenchon
02360,02204,Coingt
02860,02205,Colligis-Crandelain
02600,02201,Cœuvres-et-Valsery
02210,02203,Coincy
02340,02200,Clermont-les-Fermes
02440,02199,Clastres
02880,02198,Clamecy
02260,02197,Clairfontaine
02000,02196,Clacy-et-Thierret
02220,02195,Ciry-Salsogne
02250,02194,Cilly
02130,02193,Cierges
02210,02192,Chouy
02880,02190,Chivres-Val
02000,02191,Chivy-lès-Étouvelles
02350,02189,Chivres-en-Laonnois
02400,02187,Chierry
02570,02186,Chézy-sur-Marne
02810,02185,Chézy-en-Orxois
02120,02188,Chigny
02270,02184,Chevresis-Monceau
02000,02183,Chevregny
02250,02182,Chevennes
02360,02181,Chéry-lès-Rozoy
02860,02178,Chermizy-Ailles
02860,02177,Chérêt
02000,02180,Chéry-lès-Pouilly
02220,02179,Chéry-Chartreuve
02370,02176,Chavonne
02880,02175,Chavigny
02160,02171,Chaudardes
02200,02172,Chaudun
02000,02174,Chavignon
02240,02170,Châtillon-sur-Oise
02300,02173,Chauny
02270,02169,Châtillon-lès-Sons
02370,02167,Chassemy
02400,02166,Chartèves
02800,02165,Charmes
02400,02168,Château-Thierry
02850,02164,Le Charmel
02310,02163,Charly-sur-Marne
02340,02160,Chaourse
02570,02162,La Chapelle-sur-Chézy
02670,02159,Champs
02860,02158,Chamouille
02000,02157,Chambry
02000,02155,Chaillevois
02200,02154,Chacrise
02270,02156,Chalandry
02870,02151,Cerny-lès-Bucy
02220,02152,Cerseuil
02860,02150,Cerny-en-Laonnois
02320,02153,Cessières-Suzy
02240,02149,Cerizy
02370,02148,Celles-sur-Aisne
02330,02146,Celles-lès-Condé
02490,02144,Caulaincourt
02300,02145,Caumont
02420,02143,Le Catelet
02680,02142,Castres
02260,02141,La Capelle
02200,02138,Buzancy
02300,02140,Camelin
02300,02139,Caillouël-Crépigny
02810,02137,Bussiares
02140,02136,Burelles
02620,02135,Buironfosse
02500,02134,Buire
02350,02133,Bucy-lès-Pierrepont
02870,02132,Bucy-lès-Cerny
02220,02129,Bruys
02880,02131,Bucy-le-Long
02500,02130,Bucilly
02860,02128,Bruyères-et-Montbérault
02130,02127,Bruyères-sur-Fère
02360,02126,Brunehamel
02810,02125,Brumetz
02240,02123,Brissay-Choigny
02240,02124,Brissy-Hamégicourt
02870,02122,Brie
02210,02121,Breny
02220,02120,Brenelle
02210,02119,Brécy
02880,02118,Braye
02480,02117,Bray-Saint-Christophe
02140,02116,Braye-en-Thiérache
02000,02115,Braye-en-Laonnois
02400,02114,Brasles
02110,02112,Brancourt-le-Grand
02320,02111,Brancourt-en-Laonnois
02300,02107,Bourguignon-sous-Coucy
02000,02108,Bourguignon-sous-Montbavin
02140,02109,La Bouteille
02220,02110,Braine
02160,02106,Bourg-et-Comin
02400,02105,Bouresches
02160,02104,Bouffignereux
02450,02103,Boué
02420,02100,Bony
02250,02101,Bosmont-sur-Serre
02860,02102,Bouconville-Vauclair
02400,02099,Bonnesvalyn
02400,02098,Bonneil
02350,02097,Boncourt
02270,02096,Bois-lès-Pargny
02110,02095,Bohain-en-Vermandois
02160,02091,Blanzy-lès-Fismes
02400,02094,Blesmes
02300,02093,Blérancourt
02860,02088,Bièvres
02290,02087,Bieuxy
02210,02090,Billy-sur-Ourcq
02200,02089,Billy-sur-Aisne
02300,02086,Bichancourt
02400,02085,Bézu-Saint-Germain
02310,02084,Bézu-le-Guéry
02210,02082,Beugneux
02130,02083,Beuvardes
02870,02080,Besny-et-Loizy
02300,02081,Béthancourt-en-Vaux
02500,02079,Besmont
02300,02078,Besmé
02190,02076,Bertricourt
02240,02075,Berthenicourt
02800,02074,Bertaucourt-Epourdon
02190,02073,Berry-au-Bac
02820,02072,Berrieux
02290,02071,Berny-Rivière
02340,02069,Berlise
02120,02070,Bernot
02250,02068,Berlancourt
02450,02067,Bergues-sur-Sambre
02440,02066,Benay
02420,02065,Bellicourt
02400,02062,Belleau
02420,02063,Bellenglise
02200,02064,Belleu
02590,02060,Beauvois-en-Vermandois
02800,02059,Beautor
02110,02061,Becquigny
02160,02058,Beaurieux
02110,02057,Beaurevoir
02300,02056,Beaumont-en-Beine
02500,02055,Beaumé
02380,02052,Bassoles-Aulers
02220,02054,Bazoches-et-Saint-Thibaut
02330,02053,Vallées en Champagne
02850,02051,Barzy-sur-Marne
02170,02050,Barzy-en-Thiérache
02700,02049,Barisis-aux-Bois
02270,02048,Barenton-sur-Serre
02140,02044,Bancigny
02000,02047,Barenton-Cel
02000,02046,Barenton-Bugny
02290,02043,Bagneux
02400,02042,Azy-sur-Marne
02300,02041,Autreville
02360,02038,Les Autels
02580,02040,Autreppes
02250,02039,Autremencourt
02000,02037,Aulnois-sous-Laon
02220,02036,Augy
02120,02035,Audigny
02300,02034,Audignicourt
02820,02033,Aubigny-en-Laonnois
02420,02030,Aubencheul-aux-Bois
02590,02032,Aubigny-aux-Kaisnes
02500,02031,Aubenton
02490,02029,Attilly
02860,02024,Arrancy
02480,02025,Artemps
02270,02027,Assis-sur-Serre
02840,02028,Athies-sous-Laon
02210,02023,Armentières-sur-Ourcq
02360,02021,Archon
02130,02022,Arcy-Sainte-Restitue
02500,02020,Any-Martin-Rieux
02800,02017,Anguilcourt-le-Sart
02480,02019,Annois
02320,02018,Anizy-le-Grand
02800,02016,Andelain
02600,02015,Ancienville
02200,02012,Ambrief
02700,02014,Amigny-Rouy
02290,02011,Ambleny
02190,02013,Amifontaine
02320,02010,Allemant
02240,02009,Alaincourt
02820,02007,Aizelles
02370,02008,Aizy-Jouy
02110,02006,Aisonville-et-Bernoville
02190,02005,Aguilcourt
03360,03003,Ainay-le-Château
03210,03002,Agonges
03200,03001,Abrest
03120,03004,Andelaroche
03140,03319,Voussac
03160,03320,Ygrande
03370,03317,Viplaix
03400,03321,Yzeure
03460,03316,Villeneuve-sur-Allier
03430,03315,Villefranche-d'Allier
03310,03314,Villebret
03350,03313,Le Vilhain
03430,03312,Vieure
03450,03311,Vicq
03390,03308,Vernusse
03320,03309,Le Veurdre
03200,03310,Vichy
03500,03307,Verneuil-en-Bourbonnais
03190,03305,Verneix
03200,03306,Le Vernet
03110,03304,Vendat
03190,03303,Venas
03450,03302,Veauce
03190,03301,Vaux
03220,03300,Vaumas
03220,03299,Varennes-sur-Tèche
03150,03298,Varennes-sur-Allier
03330,03295,Valignat
03190,03297,Vallon-en-Sully
03360,03296,Valigny
03140,03294,Ussel-d'Allier
03360,03293,Urçay
03240,03292,Tronget
03460,03290,Trévol
03220,03291,Trézelles
03220,03289,Treteau
03400,03286,Toulon-sur-Allier
03380,03288,Treignat
03430,03285,Tortezais
03240,03287,Treban
03220,03284,Thionne
03230,03283,Thiel-sur-Acolin
03350,03282,Theneuille
03240,03281,Le Theil
03420,03280,Terjat
03140,03278,Taxat-Senat
03140,03277,Target
03450,03276,Sussat
03410,03279,Teillet-Argenty
03210,03275,Souvigny
03220,03274,Sorbier
03260,03273,Seuillet
03700,03271,Serbannes
03120,03272,Servilly
03430,03269,Sauvagny
03390,03270,Sazeret
03800,03268,Saulzet
03500,03267,Saulcet
03470,03265,Saligny-sur-Roudon
03150,03266,Sanssat
03270,03264,Saint-Yorre
03220,03263,Saint-Voir
03420,03261,Sainte-Thérence
03410,03262,Saint-Victor
03370,03259,Saint-Sauvier
03110,03258,Saint-Rémy-en-Rollat
03240,03260,Saint-Sornin
03120,03257,Saint-Prix
03800,03255,Saint-Priest-d'Andelot
03390,03256,Saint-Priest-en-Murat
03290,03253,Saint-Pourçain-sur-Besbre
03500,03254,Saint-Pourçain-sur-Sioule
03110,03252,Saint-Pont
03160,03251,Saint-Plaisir
03250,03248,Saint-Nicolas-des-Biefs
03370,03249,Saint-Palais
03210,03247,Saint-Menoux
42620,03250,Saint-Pierre-Laval
03380,03246,Saint-Martinien
03230,03245,Saint-Martin-des-Lais
03390,03243,Saint-Marcel-en-Murat
03420,03244,Saint-Marcel-en-Marcillat
03150,03242,Saint-Loup
03160,03241,Saint-Léopardin-d'Augy
03220,03240,Saint-Léon
03130,03239,Saint-Léger-sur-Vouzance
03440,03238,Saint-Hilaire
03150,03235,Saint-Gérand-le-Puy
03140,03237,Saint-Germain-de-Salles
03260,03236,Saint-Germain-des-Fossés
03340,03234,Saint-Gérand-de-Vaux
03310,03233,Saint-Genest
03420,03231,Saint-Fargeol
03260,03232,Saint-Félix
03300,03230,Saint-Étienne-de-Vicq
03400,03229,Saint-Ennemond
03110,03227,Saint-Didier-la-Forêt
03130,03226,Saint-Didier-en-Donjon
03370,03225,Saint-Désiré
03250,03224,Saint-Clément
03190,03222,Saint-Caprais
03120,03223,Saint-Christophe-en-Bourbonnais
03360,03221,Saint-Bonnet-Tronçais
03390,03219,Saint-Bonnet-de-Four
03800,03220,Saint-Bonnet-de-Rochefort
03170,03217,Saint-Angel
03150,03215,Rongères
03420,03216,Ronnet
03160,03218,Saint-Aubin-le-Monial
03240,03214,Rocles
03190,03213,Reugny
03380,03212,Quinssaines
03410,03211,Prémilhat
03800,03209,Poëzat
03320,03210,Pouzy-Mésangy
03120,03205,Périgny
03130,03208,Le Pin
03470,03207,Pierrefitte-sur-Loire
03420,03206,La Petite-Marche
03230,03203,Paray-le-Frésil
03210,03202,Noyant-d'Allier
03250,03201,Nizerolles
03500,03204,Paray-sous-Briailles
03000,03200,Neuvy
03340,03197,Neuilly-le-Réal
03320,03198,Neure
03130,03196,Neuilly-en-Donjon
03310,03195,Néris-les-Bains
03450,03192,Nades
03330,03194,Naves
03190,03193,Nassigny
03390,03191,Murat
03430,03191,Murat
03500,03188,Montord
03170,03189,Montvicq
03000,03190,Moulins
03150,03187,Montoldre
03240,03183,Le Montet
03390,03186,Montmarault
03000,03184,Montilly
03100,03185,Montluçon
03800,03182,Monteignet-sur-l'Andelot
03130,03181,Montcombroux-les-Mines
03150,03179,Montaigu-le-Blin
03130,03178,Montaiguët-en-Forez
03340,03180,Montbeugny
03470,03177,Monétay-sur-Loire
03500,03176,Monétay-sur-Allier
03510,03173,Molinet
03140,03175,Monestier
03300,03174,Molles
03370,03172,Mesples
03210,03170,Meillers
03340,03171,Mercy
03500,03169,Meillard
03360,03168,Meaulne-Vitray
03420,03167,Mazirat
03800,03166,Mazerier
03800,03164,Le Mayet-d'École
03270,03163,Mariol
03250,03165,Le Mayet-de-Montagne
03210,03162,Marigny
03420,03161,Marcillat-en-Combraille
03260,03160,Marcenat
03600,03159,Malicorne
03190,03158,Haut-Bocage
03260,03157,Magnet
03230,03156,Lusigny
03330,03152,Louroux-de-Bouble
03130,03154,Luneau
03600,03151,Louroux-de-Beaune
03320,03155,Lurcy-Lévis
03350,03150,Louroux-Bourbonnais
03500,03149,Louchy-Montfand
03500,03148,Loriges
03320,03146,Limoise
03130,03147,Loddes
03410,03145,Lignerolles
03360,03143,Lételon
03130,03144,Liernolles
03130,03142,Lenax
03250,03141,Lavoine
03100,03140,Lavault-Sainte-Anne
03250,03139,Laprugne
03120,03138,Lapalisse
03150,03137,Langy
03380,03136,Lamaids
03450,03135,Lalizolle
03500,03134,Laféline
03120,03131,Isserpent
03220,03132,Jaligny-sur-Besbre
03800,03133,Jenzat
03360,03130,Isle-et-Bardais
03600,03129,Hyds
03270,03126,Hauterive
03190,03127,Hérisson
03380,03128,Huriel
03250,03125,La Guillermie
03210,03122,Gipcy
03400,03121,Gennetines
03230,03120,Garnat-sur-Engièvre
03340,03124,Gouise
03230,03119,Gannay-sur-Loire
03160,03117,Franchesse
03140,03115,Fleuriel
03140,03116,Fourilles
03800,03118,Gannat
03250,03113,Ferrières-sur-Sichon
03340,03114,La Ferté-Hauterive
03190,03111,Estivareilles
03140,03112,Étroussat
03110,03110,Espinasse-Vozelle
03110,03109,Escurolles
03310,03106,Durdat-Larequille
03330,03108,Échassières
03450,03107,Ébreuil
03120,03105,Droiturier
03170,03104,Doyet
03130,03103,Le Donjon
03290,03102,Dompierre-sur-Besbre
03410,03101,Domérat
03290,03100,Diou
03170,03097,Deneuille-les-Mines
03240,03099,Deux-Chaises
03630,03098,Désertines
03140,03096,Deneuille-lès-Chantelle
03300,03094,Creuzier-le-Vieux
03300,03093,Creuzier-le-Neuf
03300,03095,Cusset
03240,03092,Cressanges
03150,03091,Créchy
03330,03089,Coutansouze
03160,03090,Couzon
03370,03088,Courçais
03320,03087,Couleuvre
03000,03085,Coulandon
03470,03086,Coulanges
03430,03084,Cosne-d'Allier
03500,03083,Contigny
03600,03082,Commentry
03600,03081,Colombier
03110,03080,Cognat-Lyonne
03220,03079,Cindré
03230,03076,Chézy
03450,03078,Chouvigny
03330,03077,Chirat-l'Église
03140,03075,Chezelle
03230,03074,Chevagnes
03210,03073,Chemilly
03370,03072,Chazemais
03210,03069,Châtillon
03440,03070,Chavenon
03220,03071,Chavroches
03120,03068,Châtelus
03220,03067,Châtelperron
03500,03065,Châtel-de-Neuvre
03250,03066,Châtel-Montagne
03320,03064,Château-sur-Allier
03510,03063,Chassenard
03140,03062,Charroux
03110,03060,Charmeil
03390,03058,Chappes
03140,03059,Chareil-Cintrat
03800,03061,Charmes
03300,03056,La Chapelle
03230,03057,La Chapelle-aux-Chasses
03380,03055,La Chapelaude
03340,03054,Chapeau
03140,03053,Chantelle
03370,03051,Chambérat
03170,03052,Chamblet
03250,03050,La Chabanne
03500,03049,Cesset
03350,03048,Cérilly
03600,03047,La Celle
03440,03046,Buxières-les-Mines
03270,03045,Busset
03700,03044,Brugheas
03120,03042,Le Breuil
03110,03043,Broût-Vernet
03000,03040,Bressolles
03350,03041,Le Brethon
03210,03039,Bresnay
03360,03037,Braize
03130,03035,Le Bouchaud
03500,03038,Bransat
03160,03036,Bourbon-l'Archambault
03150,03034,Boucé
03300,03033,Bost
03170,03031,Bizeneuille
03390,03032,Blomard
03800,03030,Biozat
03260,03029,Billy
03120,03028,Billezois
03210,03026,Besson
03170,03027,Bézenet
03340,03025,Bessay-sur-Allier
03130,03024,Bert
03700,03023,Bellerive-sur-Allier
03330,03022,Bellenaves
03800,03021,Bègues
03390,03020,Beaune-d'Allier
03230,03019,Beaulon
03120,03017,Barrais-Bussolles
03140,03016,Barberier
03500,03018,Bayet
03460,03015,Bagneux
03130,03014,Avrilly
03210,03012,Autry-Issards
03000,03013,Avermes
03460,03011,Aurouër
03460,03009,Aubigny
03190,03010,Audes
03250,03008,Arronnes
03420,03007,Arpheuilles-Saint-Priest
03120,03006,Arfeuilles
03380,03005,Archignat
04510,04001,Aiglun
04500,04004,Allemagne-en-Provence
04170,04005,Allons
04260,04006,Allos
04290,04244,Volonne
04130,04245,Volx
04180,04242,Villeneuve
04110,04241,Villemus
04170,04236,Vergons
04140,04237,Le Vernet
04140,04235,Verdaches
04370,04240,Villars-Colmars
05130,04234,Venterol
04200,04231,Valernes
04200,04233,Vaumeilh
04210,04230,Valensole
04200,04229,Valbelle
04250,04228,Valavoire
04110,04227,Vachères
04240,04224,Ubraye
04400,04226,Uvernet-Fours
04250,04222,Turriers
04400,04220,Les Thuiles
04170,04219,Thorame-Haute
04170,04218,Thorame-Basse
04380,04217,Thoard
04200,04216,Thèze
04330,04214,Tartonne
04290,04211,Sourribes
04120,04210,Soleilhas
04200,04209,Sisteron
04200,04207,Sigoyer
04150,04208,Simiane-la-Rotonde
04300,04206,Sigonce
04140,04203,Selonnet
04330,04204,Senez
04140,04205,Seyne
04320,04202,Sausses
04150,04201,Saumane
04290,04200,Salignac
04200,04199,Saint-Vincent-sur-Jabron
04220,04197,Sainte-Tulle
04400,04195,Saint-Pons
06260,04194,Saint-Pierre
04530,04193,Saint-Paul-sur-Ubaye
04140,04191,Saint-Martin-lès-Seyne
04870,04192,Saint-Michel-l'Observatoire
04300,04190,Saint-Martin-les-Eaux
04800,04189,Saint-Martin-de-Brômes
04300,04188,Saint-Maime
04330,04187,Saint-Lions
04500,04186,Saint-Laurent-du-Verdon
04410,04184,Saint-Jurs
04170,04183,Saint-Julien-du-Verdon
04270,04182,Saint-Julien-d'Asse
04270,04181,Saint-Jeannet
04330,04180,Saint-Jacques
04200,04179,Saint-Geniez
04380,04177,Hautes-Duyes
04230,04178,Saint-Étienne-les-Orgues
04500,04176,Sainte-Croix-du-Verdon
04110,04175,Sainte-Croix-à-Lauze
04240,04174,Saint-Benoît
06260,04170,La Rochette
04170,04173,Saint-André-les-Alpes
04500,04172,Roumoules
04120,04171,Rougon
04150,04169,La Rochegiron
04000,04167,La Robine-sur-Galabre
04230,04164,Revest-Saint-Martin
04150,04163,Revest-du-Bion
04500,04166,Riez
04340,04161,Méolans-Revel
04150,04159,Redortiers
04500,04158,Quinson
04410,04157,Puimoisson
04110,04160,Reillanne
04700,04156,Puimichel
04420,04155,Prads-Haute-Bléone
05160,04154,Pontis
04300,04151,Pierrerue
04860,04152,Pierrevert
05130,04150,Piégut
04120,04148,Peyroules
04200,04145,Peipin
04120,04144,La Palud-sur-Verdon
04310,04149,Peyruis
04700,04143,Oraison
04110,04142,Oppedette
04200,04140,Les Omergues
04230,04141,Ongles
04300,04138,Niozelles
04200,04139,Noyers-sur-Jabron
04250,04137,Nibles
04170,04136,La Mure-Argens
04360,04135,Moustiers-Sainte-Marie
04170,04133,Moriez
04250,04134,La Motte-du-Caire
04150,04132,Montsalier
04110,04129,Montjustin
04110,04128,Montfuron
04230,04130,Montlaux
04600,04127,Montfort
04140,04126,Montclar
04500,04124,Montagnac-Montpezat
04510,04122,Mirabeau
04200,04123,Mison
04270,04121,Mézel
04250,04118,Melve
04240,04115,Méailles
04530,04120,Val d'Oronaye
04190,04116,Les Mées
04420,04113,Marcoux
04100,04112,Manosque
04510,04110,Mallemoisson
04300,04111,Mane
04230,04109,Mallefougasse-Augès
04270,04107,Majastres
04350,04108,Malijai
04700,04106,Lurs
04300,04104,Limans
04340,04102,Le Lauzet-Ubaye
04230,04101,Lardiers
04170,04099,Lambruisse
04850,04096,Jausiers
04420,04097,La Javie
04000,04097,La Javie
04150,04095,L'Hospitalet
04800,04094,Gréoux-les-Bains
04250,04093,Gigors
04120,04092,La Garde
04310,04091,Ganagobie
04240,04090,Le Fugeret
04230,04087,Fontienne
04400,04086,Faucon-de-Barcelonnette
04300,04088,Forcalquier
04250,04085,Faucon-du-Caire
04270,04084,Estoublon
04800,04081,Esparron-de-Verdon
04700,04077,Entrevennes
04160,04079,L'Escale
04320,04076,Entrevaux
04200,04075,Entrepierres
04420,04072,Draix
04400,04073,Enchastrayes
04000,04074,Entrages
04120,04069,Demandolx
04000,04070,Digne-les-Bains
04200,04067,Curel
05110,04066,Curbans
04300,04068,Dauphin
04220,04063,Corbières-en-Provence
04230,04065,Cruis
04370,04061,Colmars
04530,04062,La Condamine-Châtelard
04330,04059,Clumanc
04250,04057,Clamensane
05110,04058,Claret
04330,04055,Chaudon-Norante
04270,04054,Châteauredon
04200,04051,Châteauneuf-Miravail
04250,04050,Châteaufort
04200,04053,Châteauneuf-Val-Saint-Donat
04160,04049,Château-Arnoux-Saint-Auban
04600,04049,Château-Arnoux-Saint-Auban
04660,04047,Champtercier
04510,04046,Le Chaffaut-Saint-Jurson
04280,04045,Céreste-en-Luberon
04320,04043,Val-de-Chalvagne
04380,04040,Le Castellard-Mélan
04700,04041,Le Castellet
04320,04042,Castellet-lès-Sausses
04120,04039,Castellane
04250,04037,Le Caire
04420,04036,Le Brusquet
04210,04035,Brunet
04340,04033,Ubaye-Serre-Ponçon
04240,04032,Braux
04700,04034,La Brillanne
04270,04031,Bras-d'Asse
04270,04028,Beynes
04330,04030,Blieux
04200,04027,Bevons
04250,04026,Bellaffaire
04370,04025,Beauvezer
04420,04024,Beaujeu
04250,04023,Bayons
04330,04022,Barrême
04380,04021,Barras
04140,04020,Barles
04150,04018,Banon
04400,04019,Barcelonnette
04140,04017,Auzet
04200,04016,Authon
04420,04009,Archail
04110,04012,Aubenas-les-Alpes
04200,04013,Aubignosc
04240,04008,Annot
04170,04007,Angles
05460,05001,Abriès-Ristolas
05470,05003,Aiguilles
05260,05004,Ancelle
05120,05006,L'Argentière-la-Bessée
05110,05184,Vitrolles
05800,05182,Villar-Loubière
05480,05181,Villar-d'Arêne
05100,05183,Villar-Saint-Pancrace
05120,05180,Les Vigneaux
05400,05179,Veynes
05300,05178,Ventavon
05560,05177,Vars
05130,05176,Valserres
05100,05174,Val-des-Prés
05300,05173,Upaix
05190,05171,Théus
05700,05172,Trescléoux
05150,05169,Sorbiers
05130,05168,Sigoyer
05700,05167,Sigottier
05130,05170,Tallard
05700,05166,Serres
05700,05165,Savournon
05160,05164,Savines-le-Lac
05110,05162,La Saulce
05160,05163,Le Sauze-du-Lac
05240,05161,La Salle-les-Alpes
05300,05159,Saléon
05300,05160,Salérans
05400,05158,Le Saix
05300,05155,Saint-Pierre-Avez
05140,05154,Saint-Pierre-d'Argençon
05350,05157,Saint-Véran
05200,05156,Saint-Sauveur
05260,05153,Saint-Michel-de-Chaillol
05800,05152,Saint-Maurice-en-Valgodemard
05120,05151,Saint-Martin-de-Queyrières
05260,05149,Saint-Léger-les-Mélèzes
05500,05147,Saint-Julien-en-Champsaur
05500,05148,Saint-Laurent-du-Cros
05140,05146,Saint-Julien-en-Beauchêne
05260,05145,Saint-Jean-Saint-Nicolas
05800,05144,Saint-Jacques-en-Valgodemard
05800,05142,Saint-Firmin
05130,05140,Saint-Étienne-le-Laus
05700,05135,Sainte-Colombe
05600,05134,Saint-Clément-sur-Durance
05600,05136,Saint-Crépin
05250,05139,Dévoluy
05330,05133,Saint-Chaffrey
05500,05132,Saint-Bonnet-en-Champsaur
05400,05131,Saint-Auban-d'Oze
05160,05130,Saint-Apollinaire
05150,05129,Saint-André-de-Rosans
05200,05128,Saint-André-d'Embrun
05190,05127,Rousset-Serre-Ponçon
05150,05126,Rosans
05000,05124,La Rochette
05400,05123,La Roche-des-Arnauds
05310,05122,La Roche-de-Rame
05190,05121,Rochebrune
05600,05119,Risoul
05190,05115,Remollon
05300,05118,Val Buëch-Méouge
05150,05117,Ribeyret
05600,05116,Réotier
05160,05114,Réallon
05400,05112,Rabou
05000,05113,Rambaud
05200,05111,Puy-Sanières
05290,05110,Puy-Saint-Vincent
05100,05109,Puy-Saint-Pierre
05100,05107,Puy-Saint-André
05200,05108,Puy-Saint-Eusèbe
05230,05106,Prunières
05500,05104,Poligny
05700,05102,La Piarre
05300,05103,Le Poët
05290,05101,Vallouise-Pelvoux
05340,05101,Vallouise-Pelvoux
05000,05100,Pelleautier
05200,05098,Les Orres
05400,05099,Oze
05700,05094,Nossage-et-Bénévent
05170,05096,Orcières
05700,05097,Orpierre
05500,05095,Le Noyer
05100,05093,Névache
05150,05091,Moydans
05000,05092,Neffes
05700,05089,Montrond
05500,05090,La Motte-en-Champsaur
05400,05087,Montmaur
05150,05086,Montjay
05100,05085,Montgenèvre
05600,05082,Mont-Dauphin
05230,05084,Montgardin
05700,05081,Montclus
05140,05080,Montbrand
05110,05078,Monêtier-Allemont
05350,05077,Molines-en-Queyras
05220,05079,Le Monêtier-les-Bains
05700,05076,Méreuil
05400,05075,Manteyer
05130,05074,Lettret
05300,05073,Lazer
05110,05071,Lardier-et-Valença
05500,05072,Laye
05300,05070,Laragne-Montéglin
05130,05068,Jarjayes
05800,05064,La Chapelle-en-Valgaudémar
